,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_actual_estimator__boosting_type,param_actual_estimator__learning_rate,param_actual_estimator__n_voters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,56.62449436187744,1.3230139501126728,5.58095703125,0.4857687623131522,gbdt,0.5,6,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 6}",0.8834205370313082,0.906573230930636,0.8814500473007205,0.849480945411178,0.886641459315878,0.8815132439979442,0.018352173989493327,20
16,51.056881952285764,2.8116843543621877,6.917957067489624,0.6886921829440057,gbdt,0.5,8,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 8}",0.8834855475002353,0.9120699781654493,0.8878412489183602,0.8541971594297175,0.8919539762563018,0.8859095820540128,0.01863430199967022,13
17,78.50096554756165,4.382621945411596,8.278119754791259,1.971249625001686,gbdt,0.5,10,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 10}",0.8865970830475114,0.909153474024955,0.9009733636416623,0.8843240093240093,0.8862010082940315,0.8934497876664338,0.00985894673929087,1
18,73.3966477394104,7.07002343603554,10.426485872268676,2.21700276317113,gbdt,0.5,12,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 12}",0.8778341201841814,0.9012849655444515,0.9042014696849459,0.8729942538082073,0.8834295549411828,0.8879488728325937,0.0125568416313266,6
19,81.33799719810486,1.7202210755639211,13.029174613952637,1.718672852054523,gbdt,0.5,14,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 14}",0.8789751660008698,0.9048112230486771,0.895256925856681,0.8722217704775844,0.886743101859381,0.8876016374486386,0.011545273302783939,7
20,80.59225630760193,0.6695616108825949,12.0241379737854,1.1469969698363034,gbdt,0.5,16,"{'actual_estimator__boosting_type': 'gbdt', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 16}",0.8793383279307392,0.9020112894041903,0.8974089965522034,0.8670651054371985,0.8807800726405377,0.8853207583929738,0.012762252884269222,15
21,100.32505950927734,5.0920784283655145,4.391209650039673,0.9121122483939378,dart,0.1,4,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 4}",0.8353778004940795,0.8631843472724745,0.8242161755013653,0.820844852821597,0.87285873041687,0.8432963813012773,0.020977573654475366,42
22,91.88694796562194,7.323835456847262,7.372297477722168,0.69483435479523,dart,0.1,6,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 6}",0.8628346357844522,0.8710663061948252,0.8563268636708049,0.832838672954952,0.8728926112647042,0.8591918179739476,0.014454629323892337,36
23,97.48347334861755,6.069897648474259,12.133665657043457,1.7182720771255482,dart,0.1,8,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 8}",0.8720907815155061,0.8979268385633135,0.8812169063087056,0.8472177047758442,0.8819930069930071,0.8760890476312753,0.016658819608606393,30
24,200.29770951271058,3.1667226094450784,14.151811170578004,0.7925018272726472,dart,0.1,10,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 10}",0.8726355244103102,0.9004420711887051,0.8852228962388081,0.8565281617607199,0.8748373719303952,0.8779332051057878,0.014530066301010976,26
25,187.80513353347777,6.208442329552585,18.902874135971068,2.19927101924529,dart,0.1,12,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 12}",0.8716895100004035,0.8937661685519702,0.8820082406373716,0.8726080121428959,0.8772564644657668,0.8794656791596814,0.008041711869961774,25
26,185.4882354736328,7.749689385047536,18.04340786933899,0.5777408630812796,dart,0.1,14,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 14}",0.8693693087817935,0.8974740070211307,0.88314928645406,0.8670651054371985,0.8709071935816122,0.877592980255159,0.011395546744003955,27
27,153.09813838005067,14.620933325546233,15.178577661514282,3.383628332505206,dart,0.1,16,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.1, 'actual_estimator__n_voters': 16}",0.8620971032231742,0.8865589734622782,0.8773678382001515,0.8671870764894021,0.8666449829240527,0.8719711948598116,0.008839468894824395,32
28,112.04592895507812,8.825029757851869,4.53431921005249,1.361297741297265,dart,0.3,4,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 4}",0.8493393591312808,0.8646751045771853,0.838061163642559,0.8371889738168807,0.8734550333387543,0.8525439269013318,0.014423828303668495,38
29,105.02196669578552,11.34822797464243,7.768143653869629,0.7392415941963654,dart,0.3,6,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 6}",0.871546038620702,0.8855075972579032,0.8623549033585753,0.8419051878354205,0.8819591261451727,0.8686545706435547,0.015649994113353445,35
30,97.97964735031128,5.759200027172566,9.850863790512085,0.5293540703173798,dart,0.3,8,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 8}",0.869225837402092,0.8961379297976605,0.8806206033868212,0.8547934623516018,0.8869734916246544,0.8775502649125659,0.014358924904534645,28
31,148.66266331672668,2.2858754537791213,9.00915594100952,0.790588185919442,dart,0.3,10,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 10}",0.8778856802112616,0.897577127075291,0.8954250563797688,0.8612985851357944,0.8882880685206267,0.8840949034645484,0.013311287950569644,16
32,149.28414130210876,10.60874451997671,14.810619831085205,1.6516004627817544,dart,0.3,12,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 12}",0.871806080496411,0.8946606229347968,0.8986531624230523,0.8752913752913754,0.8796416761533041,0.884010583459788,0.010694767825759616,17
33,161.9214689731598,1.992530984950088,14.004572057724,2.548473350831042,dart,0.3,14,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 14}",0.8795714689227541,0.9001573701696101,0.9006886626225672,0.8769041036482896,0.8791673442836234,0.8872977899293689,0.010756515910329136,8
34,153.2372139453888,4.271153661369028,13.77384295463562,3.516066158458865,dart,0.3,16,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.3, 'actual_estimator__n_voters': 16}",0.8749826265126143,0.8967611336032388,0.8909662349074834,0.870554832764135,0.8711172548381851,0.8808764165251313,0.010868686769975815,24
35,107.06060838699341,9.727839504965942,3.7470798015594484,0.6608174236552387,dart,0.5,4,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 4}",0.8481467532875122,0.8643769531162432,0.8331091593025497,0.8246327316094758,0.8693690030899333,0.8479269200811428,0.01727773184359297,41
36,100.84143776893616,9.422639727855337,7.929010057449341,0.7372627047866427,dart,0.5,6,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 6}",0.8662958828197507,0.8987562824772126,0.8658161503938737,0.8378191575865994,0.8842562476283407,0.8705887441811555,0.020470774190750163,33
37,101.58885350227357,7.483182635521643,9.499647665023804,2.001575961840135,dart,0.5,8,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 8}",0.8799077299689295,0.9057437870167369,0.8806206033868212,0.8504092806418387,0.8896568547731338,0.8812676511574921,0.018022025697700464,22
38,163.78335399627684,3.3955736366462945,9.484998607635498,0.6534458255761231,dart,0.5,10,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 10}",0.8810487757856179,0.9088553225640128,0.8957232078407109,0.8572125548869736,0.8862010082940315,0.8858081738742694,0.01714639656369252,14
39,154.63753838539122,15.068563498373052,14.774405765533448,3.4728273213940692,dart,0.5,12,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 12}",0.8818916701413642,0.8955550773176233,0.9036051667630616,0.8738887081910338,0.8767482517482518,0.886337774832267,0.011400241658293205,10
40,173.04004611968995,1.492605801349414,17.74390811920166,5.152018711514444,dart,0.5,14,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 14}",0.8807640747665227,0.8987831833609068,0.8984200214310374,0.8745188919607525,0.8797636472055077,0.8864499637449453,0.0101466962442361,9
41,139.07616019248962,22.575170877925537,5.737873363494873,3.7214977231206343,dart,0.5,16,"{'actual_estimator__boosting_type': 'dart', 'actual_estimator__learning_rate': 0.5, 'actual_estimator__n_voters': 16}",0.876175232356383,0.8973574365251231,0.8947256334037239,0.8667669539762564,0.8714154062991273,0.8812881325121227,0.012435964446908414,21
