ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9511427806600466,0.852625471424427,0.8810966360310519,0.8479075577763897,0.9142857142857143,0.48402296753750274,"[[2715  487]
 [  21  224]]"
0.9345158251502648,0.8827626233313988,0.849835144018595,0.8881948782011243,0.8114754098360656,0.48787963641324666,"[[2844  358]
 [  46  198]]"
0.9362687860903262,0.8505947200464172,0.8630415939017706,0.8485321673953778,0.8775510204081632,0.4637690232165459,"[[2717  485]
 [  30  215]]"
0.94072199773101,0.8392805337975051,0.862605641881987,0.8354153653966271,0.889795918367347,0.45272809880148873,"[[2675  527]
 [  27  218]]"
0.9400986628255299,0.8401508558166522,0.8593047712526609,0.8369768894440974,0.8816326530612245,0.4501466293097436,"[[2680  522]
 [  29  216]]"
0.9446149727848666,0.8413112851755149,0.8712373644023506,0.8363522798251093,0.9061224489795918,0.4632801329394884,"[[2678  524]
 [  23  222]]"
0.9453658574046958,0.834881021474173,0.8713956953133799,0.8288569643972518,0.9139344262295082,0.4571759290703448,"[[2654  548]
 [  21  223]]"
0.938843070020013,0.8331882796634755,0.8630957692258665,0.8282323547782636,0.8979591836734694,0.4479972437103078,"[[2652  550]
 [  25  220]]"
0.9470840928501318,0.8474035393095445,0.8707472370584711,0.8435352904434729,0.8979591836734694,0.46845843879496535,"[[2701  501]
 [  25  220]]"
0.9285727032849367,0.8343487090223383,0.848643067470586,0.8319800124921923,0.8653061224489796,0.43424380425278314,"[[2664  538]
 [  33  212]]"
0.9448954097566572,0.8485639686684073,0.8713718466774593,0.8447845096814491,0.8979591836734694,0.47020990953316516,"[[2705  497]
 [  25  220]]"
0.9404560162193711,0.8432965757399884,0.8702450312816785,0.8388507183010618,0.9016393442622951,0.4634482632330215,"[[2686  516]
 [  24  220]]"
0.9393606037043174,0.8331882796634755,0.861211105304083,0.8285446595877577,0.8938775510204081,0.44608521460942074,"[[2653  549]
 [  26  219]]"
0.943986539025354,0.8885987815491732,0.8571122640186618,0.8938163647720175,0.8204081632653061,0.5045242310674767,"[[2862  340]
 [  44  201]]"
0.9466532396843809,0.8410211778357992,0.8673118841540364,0.8366645846346034,0.8979591836734694,0.4590509928460438,"[[2679  523]
 [  25  220]]"
0.9424543333885709,0.838410211778358,0.8715605042766639,0.8329169269206745,0.9102040816326531,0.46102368880063554,"[[2667  535]
 [  22  223]]"
0.9366520412447138,0.8493905977945444,0.864059092165757,0.8469706433479075,0.8811475409836066,0.4629758931050282,"[[2712  490]
 [  29  215]]"
0.9354663539369527,0.8395706411372208,0.8571078025213833,0.8366645846346034,0.8775510204081632,0.44739420811133956,"[[2679  523]
 [  30  215]]"
0.9478068554092468,0.8436321438932405,0.8668325918749761,0.839787632729544,0.8938775510204081,0.4609471758866108,"[[2689  513]
 [  26  219]]"
0.9482963453963722,0.8413112851755149,0.8768913561677013,0.8354153653966271,0.9183673469387755,0.4689770319944645,"[[2675  527]
 [  20  225]]"
0.9366607604940789,0.834638816362054,0.8582225394842509,0.8307307932542161,0.8857142857142857,0.4442639665525844,"[[2660  542]
 [  28  217]]"
0.9367301174470873,0.8372025536854324,0.8499285794738944,0.835103060587133,0.8647540983606558,0.4373696461386972,"[[2674  528]
 [  33  211]]"
0.9392943186018942,0.8369596750797795,0.8519331030350928,0.8344784509681449,0.8693877551020408,0.43983123697652643,"[[2672  530]
 [  32  213]]"
0.9331361776440745,0.8476936466492603,0.853941414167166,0.8466583385384135,0.8612244897959184,0.4516638716332516,"[[2711  491]
 [  34  211]]"
0.9462988693291183,0.8839570641137221,0.8659218090734108,0.886945658963148,0.8448979591836735,0.5065361766876005,"[[2840  362]
 [  38  207]]"
0.954254356333414,0.8401508558166522,0.8781514104704967,0.8338538413491567,0.9224489795918367,0.4692015329230488,"[[2670  532]
 [  19  226]]"
0.9337363430642733,0.836912362159025,0.8478793991460255,0.835103060587133,0.860655737704918,0.43502255320856204,"[[2674  528]
 [  34  210]]"
0.9528215783502657,0.8540760081230055,0.8762234062894365,0.8504059962523423,0.9020408163265307,0.4806081853344427,"[[2723  479]
 [  24  221]]"
0.9414148045226834,0.8369596750797795,0.8594717587222271,0.8332292317301686,0.8857142857142857,0.4475159983984373,"[[2668  534]
 [  28  217]]"
0.9229244477303726,0.8413112851755149,0.8486213973409475,0.8400999375390381,0.8571428571428571,0.4402768887483962,"[[2690  512]
 [  35  210]]"
0.9504072709658504,0.8442123585726719,0.8784528802151716,0.8385384134915678,0.9183673469387755,0.47320565835373557,"[[2685  517]
 [  20  225]]"
0.9361266268008723,0.830237957051654,0.8499669776062093,0.8269831355402874,0.8729508196721312,0.4315971823002531,"[[2648  554]
 [  31  213]]"
