ROC-AUC,Accuracy,BA,Specificity,Sensitivity,MCC,CM
0.9590586313881693,0.8757980266976204,0.8971992402289553,0.8722673329169269,0.9221311475409836,0.5258861033063718,"[[2793  409]
 [  19  225]]"
0.9584647350507973,0.8848273861328692,0.8946602251144056,0.8831980012492192,0.9061224489795918,0.5363216421660568,"[[2828  374]
 [  23  222]]"
0.9659753470407526,0.8839570641137221,0.9017304235872987,0.8810118675827607,0.9224489795918367,0.5420070165858627,"[[2821  381]
 [  19  226]]"
0.9488279009292662,0.8822164200754279,0.8876008617063315,0.8813241723922548,0.8938775510204081,0.525684330515037,"[[2822  380]
 [  26  219]]"
0.9574857550765465,0.8810559907165652,0.8982842356180449,0.8782011242973142,0.9183673469387755,0.534604532269126,"[[2812  390]
 [  20  225]]"
0.9623787898956595,0.8760882182240278,0.889783280941215,0.8738288569643973,0.9057377049180327,0.5189400959238483,"[[2798  404]
 [  23  221]]"
0.9551390075080626,0.876414273281114,0.888247141454958,0.8744534665833854,0.9020408163265307,0.5185081641590653,"[[2800  402]
 [  24  221]]"
0.9595966806460248,0.8787351319988396,0.8838423689275836,0.8778888194878202,0.889795918367347,0.517203875768629,"[[2811  391]
 [  27  218]]"
0.9629925174317072,0.8813460980562808,0.8984403880227919,0.8785134291068083,0.9183673469387755,0.5351549947510745,"[[2813  389]
 [  20  225]]"
0.9598630957692259,0.8827966347548593,0.8916824943593927,0.8813241723922548,0.9020408163265307,0.5305217330079457,"[[2822  380]
 [  24  221]]"
0.9587220077615426,0.8874056877539176,0.9053383643419584,0.8844472204871955,0.9262295081967213,0.5498037825812291,"[[2832  370]
 [  18  226]]"
0.9553786536475927,0.8822164200754279,0.8913701895498987,0.8806995627732667,0.9020408163265307,0.529404943248074,"[[2820  382]
 [  24  221]]"
0.9638134329309487,0.8856977081520162,0.9064366658593481,0.882261086820737,0.9306122448979591,0.5490689153883103,"[[2825  377]
 [  17  228]]"
0.9651850246657063,0.8854076008123005,0.9043958495328175,0.882261086820737,0.926530612244898,0.5466677979886442,"[[2825  377]
 [  18  227]]"
0.9525526138000484,0.8717725558456629,0.8857487029790054,0.8694565896314803,0.9020408163265307,0.5101280393465435,"[[2784  418]
 [  24  221]]"
0.9558818259079879,0.8847939640162508,0.8868957413911387,0.8844472204871955,0.889344262295082,0.5279628854641659,"[[2832  370]
 [  27  217]]"
0.9571377582888245,0.8740934145633884,0.8851132582951982,0.8722673329169269,0.8979591836734694,0.5124085348231224,"[[2793  409]
 [  25  220]]"
0.9489974378258487,0.8865680301711634,0.876750500325052,0.8881948782011243,0.8653061224489796,0.5211589262000983,"[[2844  358]
 [  33  212]]"
0.9615291463243636,0.8790252393385553,0.9028451605501664,0.8750780762023735,0.9306122448979591,0.5363329668110486,"[[2802  400]
 [  17  228]]"
0.9696490713712093,0.8836669567740064,0.9109975907914696,0.8791380387257963,0.9428571428571428,0.5506203605625275,"[[2815  387]
 [  14  231]]"
0.9555349627794104,0.8830528148578062,0.8992100224245092,0.8803872579637726,0.9180327868852459,0.5376008748940023,"[[2819  383]
 [  20  224]]"
0.9657560963173527,0.8923701769654773,0.9137974990120971,0.8888194878201124,0.9387755102040817,0.5661139101504156,"[[2846  356]
 [  15  230]]"
0.9568037833496922,0.8793153466782709,0.8898086655024284,0.8775765146783261,0.9020408163265307,0.5238959374681624,"[[2810  392]
 [  24  221]]"
0.9482963453963722,0.8813460980562808,0.8833630766485232,0.8810118675827607,0.8857142857142857,0.52028004220875,"[[2821  381]
 [  28  217]]"
0.9624392917691749,0.8804757760371338,0.8979719308085508,0.8775765146783261,0.9183673469387755,0.5335072726085894,"[[2810  392]
 [  20  225]]"
0.9597677168982501,0.8769587928032502,0.8902517381554561,0.8747657713928795,0.9057377049180327,0.5205385286241183,"[[2801  401]
 [  23  221]]"
