,gene,prediction
291,RECK,0.8693239092826843
292,HS2ST1,0.9866430759429932
293,YIPF1,0.9658825397491455
294,FAHD1,0.9671681523323059
295,KRTDAP,0.9798564910888672
296,LYRM2,0.6577175259590149
297,P3H1,0.6916205883026123
298,TRIM46,0.942597508430481
299,UTP3,0.08052095025777817
300,RNF8,0.38806700706481934
301,SORCS1,0.9696264863014221
302,SLC25A31,0.29601937532424927
303,TAB1,0.35389891266822815
304,RBM5,0.10047677904367447
305,CSK,0.6860589385032654
306,SPACA9,0.8098470568656921
307,HLA-DMA,0.9800412058830261
308,UBA52,0.186276376247406
309,HNF1B,0.9074898362159729
310,ANXA10,0.7955513000488281
311,ZFP64,0.8057885766029358
312,TMOD1,0.24612577259540558
313,RNF19A,0.36940798163414
314,CIITA,0.6487128138542175
315,SLC4A11,0.888964056968689
316,CHST11,0.9593304395675659
317,TNFRSF21,0.3692660629749298
318,MLF2,0.16418080031871796
319,TMPRSS11D,0.9983487129211426
320,RXFP2,0.9737696647644043
321,STN1,0.26812997460365295
322,SMG7,0.6927818655967712
323,SHH,0.9396460056304932
324,SESN2,0.9027122259140015
325,PIM1,0.4538010060787201
326,RSF1,0.13121828436851501
327,FAM9B,0.5477216839790344
328,GRID2IP,0.7258841395378113
329,KCNN1,0.9352980852127075
330,DCAF4L2,0.10332010686397552
331,CAMK2A,0.8776501417160034
332,SOD3,0.8917683362960815
333,DDR2,0.9340420365333557
334,CEACAM19,0.8278467059135437
335,TRIM37,0.7128629684448242
336,TRIM43,0.5692668557167053
337,SAMD7,0.9729399085044861
338,LIMS2,0.8746111392974854
339,CFAP97D1,0.8823714256286621
340,FNIP1,0.8573319911956787
341,PPM1M,0.8911693096160889
342,DDX52,0.06989321857690811
343,CAND1,0.09134764224290848
344,DNAJC18,0.828432023525238
345,NOL10,0.02445872873067856
346,CORO7,0.15550625324249268
347,QKI,0.2600598633289337
348,PRB4,0.8856626749038696
349,PLPP6,0.9571278095245361
350,ZC3HC1,0.6339816451072693
351,SCUBE3,0.9192827939987183
352,GNPDA1,0.33577778935432434
353,ATP6V1E2,0.08755247294902802
354,SLC22A5,0.9771610498428345
355,EDARADD,0.8947988152503967
356,GABRA3,0.9730595350265503
357,TIMELESS,0.0885423868894577
358,TP53BP2,0.30441129207611084
359,HRK,0.4086219072341919
360,KLHL22,0.1205737367272377
361,PIKFYVE,0.5542706251144409
362,RNF24,0.7706770896911621
363,MAP1S,0.854426920413971
364,SOD2,0.6324194669723511
365,ST6GALNAC6,0.9395039677619934
366,TBCE,0.5688745379447937
367,EIF4G2,0.069033682346344
368,NRIP1,0.3820156157016754
369,SPNS2,0.9767286777496338
370,RASA1,0.8444859981536865
371,CRYBA1,0.9866780042648315
372,RXFP3,0.9784537553787231
373,NAB2,0.6236623525619507
374,LALBA,0.997684121131897
375,MDH2,0.178605854511261
376,CTHRC1,0.9321166276931763
377,GNRH1,0.1753864735364914
378,PDS5A,0.11006303131580353
379,RNASE9,0.9590208530426025
380,PRR14L,0.14719025790691376
381,DCTN6,0.9540897607803345
382,ANKAR,0.9716389775276184
383,CCNE1,0.3105236887931824
384,ADTRP,0.9830663204193115
385,DMRTC2,0.8600123524665833
386,C1QTNF6,0.9866756796836853
387,KIR3DL3,0.9442487955093384
388,MTMR11,0.9579540491104126
389,ZNF189,0.857820451259613
390,SCN4A,0.9631059765815735
391,LASP1,0.6105705499649048
392,VRK3,0.49053868651390076
393,TIPRL,0.7734491229057312
394,CCT5,0.05777708441019058
395,TNMD,0.8928432464599609
396,FASLG,0.8412089347839355
397,LIN28B,0.0333370603621006
398,SRCIN1,0.879709780216217
399,MRPS11,0.08352728188037872
400,C12orf4,0.6320270299911499
401,KIF3B,0.2876375615596771
402,RFFL,0.9076032042503357
403,HMGCS1,0.34290361404418945
404,INPP5F,0.8719143867492676
405,PLA2G12A,0.6444462537765503
