,gene,prediction
451,USP6NL,0.8767820596694946
452,SLC36A4,0.9753441214561462
453,PCDHA5,0.9407655596733093
454,RUNX2,0.7885832786560059
455,SIM2,0.308305561542511
456,CLDN14,0.9570938348770142
457,KRT15,0.4908258318901062
458,FAM9C,0.17295366525650024
459,SRF,0.8872201442718506
460,MXD1,0.7344480156898499
461,POT1,0.7546546459197998
462,CKAP5,0.08938496559858322
463,TBCC,0.4086325764656067
464,GLT8D1,0.9434241652488708
465,ZNF22,0.23428289592266083
466,TMCC3,0.36310121417045593
467,HAVCR1,0.8736160397529602
468,CLUH,0.07579821348190308
469,SCARF1,0.9824199676513672
470,TTBK1,0.32683178782463074
471,ZSWIM6,0.9975479245185852
472,NUDC,0.33059391379356384
473,MYOD1,0.4203941226005554
474,ELF1,0.9265124201774597
475,ATN1,0.5673530101776123
476,PKP3,0.5841220617294312
477,MSH3,0.04292150214314461
478,DMBT1,0.977323055267334
479,MVP,0.5702406764030457
480,PCDH17,0.9848740696907043
481,H2AC8,0.1606711447238922
482,GUCD1,0.9045617580413818
483,BNIP3,0.5785926580429077
484,MEOX1,0.8279834389686584
485,PRADC1,0.9711663722991943
486,ACTR3B,0.3461027145385742
487,FOLR2,0.969847559928894
488,MYLK4,0.4747581481933594
489,TBC1D25,0.8135225772857666
490,CTNNBL1,0.09049774706363678
491,RIF1,0.30428898334503174
492,CYBB,0.9763117432594299
493,UGDH,0.7387009263038635
494,SPPL2C,0.984332799911499
495,GRB14,0.9195854067802429
496,DDX10,0.03008890338242054
497,SEC62,0.5087062120437622
498,MYPN,0.9122984409332275
499,IZUMO2,0.8332638740539551
500,MTPN,0.37849366664886475
501,MFSD4B,0.9180130958557129
502,EYA2,0.7568631768226624
503,SREK1,0.05628407746553421
504,CAMK1D,0.9435800909996033
505,CRHR2,0.9904152154922485
506,KCTD12,0.575483500957489
507,SYT1,0.9625758528709412
508,TLE3,0.7663757801055908
509,NLRX1,0.7607911229133606
510,CDYL,0.48350027203559875
511,ZNF782,0.8443909883499146
512,ZNF428,0.6701231002807617
513,ZNF124,0.8836776614189148
514,KANK3,0.49001070857048035
515,KRTCAP3,0.9893991947174072
516,HGFAC,0.9706535339355469
517,REV1,0.13411803543567657
518,CHRND,0.9573990702629089
519,FBRSL1,0.5547754764556885
520,SLC38A10,0.9391549229621887
521,MARS2,0.41520583629608154
522,FEZ1,0.6947320699691772
523,TPBGL,0.9992165565490723
524,IRF5,0.5896960496902466
525,ZNF415,0.9999874830245972
526,TH,0.8944859504699707
527,DDX56,0.02615094929933548
528,MEP1A,0.986055314540863
529,CACNA1A,0.9676222801208496
530,PPIC,0.3963676691055298
531,MAP1LC3B,0.2775120735168457
532,SMARCA2,0.3292246162891388
533,SLC25A52,0.955584704875946
534,ANXA13,0.7594419121742249
535,PDXDC1,0.8584717512130737
536,NKIRAS2,0.863828718662262
537,TAF5,0.03726574033498764
538,WFDC10B,0.3909057676792145
539,MNX1,0.9299805760383606
540,CCDC102A,0.833376944065094
541,DENND5A,0.8767554759979248
542,HOMER3,0.8246846199035645
543,SEZ6L2,0.8237068057060242
544,TBL1X,0.3163383901119232
545,HNRNPUL1,0.10295965522527695
546,SP5,0.9712285995483398
547,AKR1C4,0.9686172604560852
548,AMDHD1,0.9881354570388794
549,POLR3D,0.02999444678425789
550,NOTCH3,0.9194929599761963
551,PSG9,0.9476796388626099
552,DHRS9,0.9846000075340271
553,CCDC115,0.5600261092185974
554,FREM1,0.988308310508728
555,LETM1,0.6984071135520935
556,PDHA1,0.29790154099464417
557,FAM89A,0.9671182632446289
558,GALNT3,0.9978532195091248
559,LTB4R2,0.9855786561965942
560,LDHD,0.8471646308898926
561,SYCE3,0.7845525145530701
562,NEBL,0.8764507174491882
563,DZIP1,0.8130688071250916
564,SRP19,0.029077930375933647
565,ERRFI1,0.8543537259101868
566,SLC44A2,0.6992152333259583
567,PUM3,0.010793259367346764
568,RTP4,0.9173301458358765
569,NAV3,0.8643429279327393
570,SLC47A1,0.9879559874534607
571,FGL2,0.9365233182907104
572,ASNSD1,0.944915771484375
573,RPL36,0.03529299050569534
574,MRPS6,0.271232545375824
575,CTNS,0.9976872205734253
576,PDAP1,0.29207101464271545
577,SERTAD3,0.6526923179626465
578,DNAH9,0.5936552286148071
579,TTC27,0.06630564481019974
580,KIF2B,0.20289812982082367
581,SELENOS,0.489437997341156
582,CNST,0.8658707737922668
583,H2AC6,0.18036368489265442
584,GCLM,0.6357487440109253
585,KRTAP12-3,0.9467815160751343
586,CARMIL2,0.39358997344970703
587,EPHX1,0.7468395829200745
588,FAM3C,0.981680154800415
589,PLP1,0.9254011511802673
590,ALKBH3,0.20390202105045319
591,MRPL52,0.772587776184082
592,LRIG2,0.9987057447433472
593,IFNA5,0.9888338446617126
594,IRX5,0.9264895915985107
595,AKAP10,0.21365147829055786
596,ADRM1,0.04920442774891853
597,PLD2,0.8805992007255554
598,SSH3,0.9207419157028198
599,CKS1B,0.04682256653904915
600,NHSL1,0.9701805710792542
601,DCLK2,0.9042636752128601
602,APLP2,0.7832277417182922
603,LURAP1L,0.6160547733306885
604,TMEM54,0.9673694372177124
605,CHST13,0.5652106404304504
606,TWF2,0.6716402769088745
607,CTR9,0.1047661080956459
608,GPATCH2L,0.7167627215385437
609,CELF1,0.7027171850204468
610,FAM135A,0.5381104946136475
611,ZNF682,0.9880800843238831
612,LEPROTL1,0.97798091173172
613,CABP1,0.9302729368209839
614,DOCK7,0.3623828589916229
615,TXNDC17,0.1921527087688446
616,ZNF236,0.9614353179931641
617,HERPUD2,0.8957451581954956
618,JTB,0.0021477309055626392
619,ZBTB6,0.9334675669670105
620,MAD2L2,0.3674098253250122
621,CBR3,0.9922404289245605
622,RPL6,0.03243732452392578
623,RFNG,0.9174751043319702
624,PIK3CB,0.7754961252212524
625,BOD1,0.6681641936302185
626,ZYG11B,0.8280878067016602
627,WAPL,0.07802604138851166
628,RRAS,0.6103391647338867
629,FLNB,0.3409372866153717
630,TMEM158,0.9955174326896667
631,ALKAL1,0.707797110080719
632,LDLRAD1,0.9466736912727356
633,CBLN3,0.936942458152771
634,OR8B3,0.9966177344322205
635,SCN10A,0.9604076743125916
636,CXCL9,0.8904422521591187
637,GLT1D1,0.9255258440971375
638,REM2,0.8725561499595642
639,CDH16,0.9370073676109314
640,GCSH,0.08337604254484177
641,PHLDB1,0.5250881314277649
642,SFTPB,0.9314698576927185
643,NXPH3,0.9998186230659485
644,GBF1,0.3987775444984436
645,PPP2R2C,0.36107924580574036
646,TCOF1,0.09824725240468979
647,SEC16B,0.9980378746986389
648,ZNF829,0.6934379935264587
649,HGD,0.6579274535179138
650,HLA-DRA,0.9946699738502502
651,NUTM1,0.9024320840835571
652,ZNF438,0.7436559796333313
653,FAP,0.9560409188270569
654,AGXT2,0.9005610346794128
655,KRTAP13-2,0.5001084208488464
656,ENAM,0.8950579166412354
657,OR5D16,0.9993284940719604
658,APOA2,0.9414887428283691
659,NUDT7,0.9685297012329102
660,TSHZ1,0.886365532875061
661,IL6,0.9702935814857483
662,LURAP1,0.5102630257606506
663,BBS7,0.6563307642936707
664,GPR52,0.9519802331924438
665,SCRN3,0.46478310227394104
666,HDAC11,0.21264082193374634
667,GPR4,0.9960533380508423
668,IQCE,0.12330514937639236
669,ZDHHC21,0.724320650100708
670,DBT,0.1368451714515686
671,MIDEAS,0.11856110394001007
672,SLC10A7,0.7810249924659729
673,CATSPERE,0.9984226226806641
674,DPRX,0.5654823780059814
675,LBX1,0.9420984983444214
676,PNPLA5,0.3969554901123047
677,GRK6,0.9336830377578735
678,SIGIRR,0.9517987966537476
679,SERPINB12,0.8929988741874695
680,TOMM6,0.8232345581054688
681,CNN1,0.5086350440979004
682,RAD51AP1,0.06608046591281891
683,KLHL24,0.8921972513198853
684,KCTD14,0.9424704313278198
685,SPEF1,0.9252789616584778
686,LBP,0.9696021676063538
687,CCBE1,0.6776676774024963
688,RESF1,0.9291020631790161
689,LHPP,0.9779916405677795
690,TMED9,0.1729067862033844
691,HEXD,0.9819577932357788
692,PUS10,0.9975346326828003
693,FIG4,0.937439501285553
694,KRTAP9-6,0.989590585231781
695,MCEMP1,0.4268834888935089
696,NUP37,0.12663187086582184
697,CREBZF,0.7883118987083435
698,KRT77,0.7622135281562805
699,GCM1,0.7968144416809082
700,ATP1A1,0.23134014010429382
701,IVD,0.6481812000274658
702,CCDC33,0.4833037853240967
703,TIPARP,0.9499378800392151
704,MAST4,0.8689524531364441
705,SPTBN1,0.45114877820014954
706,CGREF1,0.9663474559783936
707,CBFA2T3,0.7319151163101196
708,ST13,0.0719442069530487
709,PROKR1,0.9801227450370789
710,PIPOX,0.8528956174850464
711,TMEM107,0.9235641956329346
712,CCL1,0.9040652513504028
713,ACSM4,0.9981206059455872
714,ADHFE1,0.9710420370101929
715,PAX2,0.9413744211196899
716,KRT75,0.14134080708026886
717,SP6,0.7654433846473694
718,C3AR1,0.9823945164680481
719,PMPCB,0.6496911644935608
720,KRTAP10-9,0.7010668516159058
721,DNM2,0.5191548466682434
722,NT5C3A,0.8395575284957886
723,AVEN,0.3645092248916626
724,WASF1,0.7505800127983093
725,USP2,0.9282543659210205
726,PCDH15,0.9344497919082642
727,MORC4,0.25758662819862366
728,CLCN5,0.7115588188171387
729,UBE2E1,0.2606930434703827
730,ADAT1,0.9771357774734497
731,CACNA2D1,0.9374241232872009
732,ELOA,0.0555197037756443
733,ADAMTS20,0.961613118648529
734,RHBDF2,0.8479251265525818
735,ERBIN,0.7062790393829346
736,SEC22A,0.9697270393371582
737,SYCP2,0.10775387287139893
738,WNT1,0.989021360874176
739,HNRNPC,0.07938223332166672
740,MTFR1,0.508849024772644
741,CNOT6,0.2231944501399994
742,DENND10,0.9614598155021667
743,P2RX7,0.8018573522567749
744,LRRC14,0.8602656126022339
745,MTERF2,0.5320622324943542
746,CLCA4,0.958274781703949
747,CCDC102B,0.4542999565601349
748,TTC4,0.4040527939796448
749,FAM222B,0.7543478608131409
750,H2AC20,0.17231808602809906
751,NRSN2,0.9444167613983154
752,TEX101,0.7394745349884033
753,KIAA1958,0.7578616142272949
754,HNRNPM,0.05013730004429817
755,IL11RA,0.9545915722846985
756,PRKAR1B,0.7004328966140747
757,DEPDC1,0.05559423565864563
758,ECSIT,0.6202298998832703
759,CHRNA5,0.9904689192771912
760,OPRL1,0.9938926696777344
761,NTN1,0.8406291604042053
762,TM7SF2,0.42577263712882996
763,TCP11L2,0.20245027542114258
764,CSNK1G2,0.43732020258903503
765,RPL5,0.023072829470038414
766,CD93,0.9664568901062012
767,HPGDS,0.6203656196594238
768,CUL9,0.7724770307540894
769,TPRX1,0.8821449875831604
770,VAV2,0.8191115260124207
771,SLCO4A1,0.8067913055419922
772,YPEL1,1.0
773,WT1,0.7780925035476685
774,DEDD2,0.7998831272125244
775,OSTF1,0.810781717300415
776,BCO2,0.7745214700698853
777,PDCD11,0.04976135119795799
778,MAGEA1,0.945007860660553
779,GSPT2,0.32298409938812256
780,TTI1,0.5074194073677063
781,METAP1D,0.7681793570518494
782,OR4S1,0.9992673993110657
783,CTU2,0.974032461643219
784,EXOSC7,0.026959877461194992
785,TRIM29,0.21016055345535278
786,HRC,0.9885842800140381
787,ERN1,0.896766185760498
788,IMMP2L,0.8149520754814148
789,CHD6,0.38376542925834656
790,LRRFIP1,0.11008846759796143
791,IL31RA,0.9573864936828613
792,TMEM35B,0.8845072984695435
793,SASH1,0.8448206782341003
794,PCARE,0.24993754923343658
795,NUDT3,0.7123425006866455
796,STX1A,0.6934610605239868
797,CDH2,0.7419876456260681
798,NEU2,0.5890446901321411
799,NIBAN2,0.7441888451576233
800,CDK10,0.41517698764801025
801,PTH1R,0.9670063257217407
802,GGCX,0.9705576300621033
803,HEY2,0.9068285822868347
804,AGAP3,0.8916476964950562
805,TNFRSF25,0.7597242593765259
806,SGTA,0.7227820158004761
807,FABP2,0.9363787770271301
808,EFL1,0.10702919214963913
809,TOMM20L,0.14478452503681183
810,SLC6A4,0.6667637228965759
811,UBE2Q2,0.5041890144348145
812,FCHO2,0.6080383658409119
813,FAM168B,0.2768063247203827
814,CSF2RB,0.9376848936080933
815,ARL6IP6,0.8643971681594849
816,ZNF48,0.2961088716983795
817,S100A16,0.4313116669654846
818,RABL2B,0.7189333438873291
819,CLBA1,0.9986006617546082
820,RPS18,0.015226297080516815
821,FAM131B,0.7268734574317932
822,TASP1,0.8063648343086243
823,CFHR1,0.9931572079658508
824,AMZ1,0.99542635679245
825,PPP2R5C,0.12521137297153473
826,ING3,0.2481442540884018
827,HARS1,0.13098324835300446
828,OXT,0.7026875019073486
