gene,label,prediction,probabilities
COMMD9,1,1,0.03481650505169518
COPE,0,0,0.9503893752207555
COPRS,1,1,0.47444872085336537
COPS3,1,0,0.8821314514590679
COPS6,0,0,0.9038571318608188
COPS8,0,0,0.968504982297231
COQ4,1,1,0.4747752720605617
COQ8A,1,1,0.2558682771579278
CORIN,1,1,0.00029434736456034337
CORO1A,1,1,0.10430511647874315
CORO1B,1,1,0.004665952370096005
CORO2A,1,1,0.16903999762250915
COTL1,1,1,0.002440535629251439
COX10,1,1,0.2541865064989531
COX11,1,0,0.6637786967675724
COX14,1,1,0.4663495913207326
COX5A,1,0,0.7816858425227698
COX6A1,1,1,0.271895906542192
COX7B2,1,1,0.00029266218477124183
CPA2,1,1,0.001454843080335877
CPA6,1,1,0.0031274672054590223
CPAMD8,1,1,0.00021840782960453887
CPB2,1,1,0.0005874696264650203
CPE,1,1,0.008479808559461144
CPEB1,1,1,0.22631517414641852
CPNE8,1,1,0.005235747250225542
CPOX,1,0,0.673909793372277
CPQ,1,1,0.0008502367479963802
CPSF4,0,0,0.9948476254562202
CPT1C,1,1,0.0008202320566297883
CPTP,1,1,0.015334993637371497
CPZ,1,1,0.0014881382117930553
CR2,1,1,0.001225179159024603
CRABP1,1,1,0.0013868279894462265
CREB3L1,1,1,0.011741375906661421
CREB3L4,1,1,0.009972022191745356
CREBZF,1,1,0.1724130998327005
CRELD1,1,1,0.0021603912543955773
CRIP3,1,1,0.000301664195514284
CRLS1,1,1,0.018315795838154746
CRNN,1,1,0.0033318462255684245
CROT,1,1,0.02734144812972128
CRP,1,1,0.01202144342822209
CRTC3,1,1,0.012439408565365883
CRY1,1,1,0.3946579806859677
CRYAB,1,1,0.0313504318697546
CRYBB3,1,1,0.005119755154372197
CRYGN,1,1,0.0001739245696733449
CSAG1,1,1,0.009546740651476815
CSDE1,1,0,0.9634235358714041
CSGALNACT2,1,1,0.011197890476999362
CSKMT,1,1,0.005530064594460882
CSN1S1,1,1,0.0021314940704876494
CSN2,1,1,0.0014948286885036687
CSNK1G2,1,1,0.017296267666059073
CSPP1,1,1,0.2999936278438059
CSRNP2,1,1,0.009830679931580055
CSRP3,1,1,0.0017113961474040872
CST5,1,1,0.00025790576354003394
CST6,1,1,0.0011065625687556092
CST9L,1,1,0.006296373820515455
CSTF3,0,0,0.9951566942332628
CSTL1,1,1,0.0015169142390966451
CTBP2,1,1,0.09970713291581154
CTBS,1,1,0.0017775385894549744
CTCF,0,0,0.9018593553153321
CTIF,1,1,0.02319979991676784
CTLA4,1,1,0.10275655813789922
CTNNA3,1,1,0.0018361482776627636
CTNNB1,1,0,0.7375665202668535
CTSK,1,1,0.0016340747350410355
CTSO,1,1,0.0020702245769802065
CUL3,0,0,0.9471025473481465
CUL4A,1,0,0.9539975264306783
CUL4B,1,0,0.8802299079325671
CUL9,1,1,0.292767773540513
CUX2,1,1,0.0005104247872226187
CUZD1,1,1,0.00042088883610971186
CWC25,1,0,0.9751980978661352
CWF19L1,1,0,0.8250355823727604
CWH43,1,1,0.0005520043920742457
CXCL10,1,1,0.003461603482769937
CXCL16,1,1,0.0009288156512641699
CXCL2,1,1,0.0004441520513476793
CXCR2,1,1,0.0004919504392296381
CXCR4,1,1,0.08011334393217254
CXCR6,1,1,0.00016097655087022878
CXorf58,1,1,0.00027914692252553055
CYB5D1,1,1,0.000349497035616364
CYB5D2,1,1,0.002969035149135102
CYB5R1,1,1,0.013112059571135638
CYB5R2,1,1,0.007853640077731127
CYFIP1,1,1,0.363627910113295
CYLC1,1,1,0.0018134575284014186
CYLC2,1,1,0.0020679596113270084
CYLD,1,1,0.19701499144404103
CYP17A1,1,1,0.009039882888273242
CYP21A2,1,1,0.001140551400501566
CYP2C9,1,1,0.02002738048024908
CYP2F1,1,1,0.0004064829509449641
CYP2R1,1,1,0.002393361343824174
CYP2S1,1,1,0.005016800952730915
CYP4A11,1,1,0.0006478382961349505
CYP7B1,1,1,0.0008299152105661012
CYP8B1,1,1,0.0006743330147238269
DAAM1,1,1,0.01012944843829916
DACT2,1,1,0.0003431625220191248
DAD1,0,0,0.9572672353203501
DAG1,1,1,0.14217190820861716
DAGLA,1,1,0.0016751854461507065
DAGLB,1,1,0.01813321791592193
DAO,1,1,0.0015161743379737969
DAPK1,1,1,0.01193428687672643
DAPK2,1,1,0.0011084683940411622
DAPP1,1,1,0.005451025881090222
DAW1,1,1,0.0030820260859270475
DAZAP1,1,0,0.8416896703512242
DCAF12L1,1,1,0.0004261096371103501
DCAF8,1,0,0.8690790711055829
DCAF8L2,1,1,0.00035356406670992155
DCC,1,1,0.001781480122207546
DCHS1,1,1,0.0004737833277894454
DCLK1,1,1,0.0029661933293389396
DCN,1,1,0.0019240556764595906
DCTN3,0,0,0.9564250130565954
DCTN4,0,0,0.8534282205031326
DCTN5,0,0,0.86258284890617
DCUN1D1,1,0,0.7295097633898955
DCUN1D4,1,1,0.06839374823829333
DCX,1,1,0.009679969407407885
DDIT3,1,0,0.5058261336755769
DDIT4,1,1,0.04847062200653192
DDRGK1,1,1,0.4629793002791052
DDX18,0,0,0.9990557636438618
DDX21,0,0,0.9971936860140367
DDX27,0,0,0.9990653514921644
DDX39B,0,0,0.9988000548553841
DDX3X,0,0,0.9833897104871007
DDX51,0,0,0.9969960823805695
DDX56,0,0,0.9981964084869592
DDX59,0,1,0.1793566335945755
DEFB121,1,1,0.00031196665288287797
DEFB129,1,1,0.00038322268238870637
DEGS1,1,1,0.028592937678860963
DEGS2,1,1,0.0007258025393616085
DENND11,1,1,0.07529862300592026
DENND1A,1,1,0.008136573347972253
DENND1C,1,1,0.0002632971012223817
DENND4A,1,1,0.047758215018076554
DENND6A,1,1,0.06274770330772186
DENND6B,1,1,0.003242014925989112
DEPP1,1,1,0.0014118375454801545
DGKD,1,1,0.001336788735749972
DGLUCY,1,1,0.03564620738846365
DHPS,0,0,0.8355552277370999
DHRS7B,1,1,0.010401751048827701
DHX36,0,0,0.874130904410037
DHX37,0,0,0.9868014543416891
DIABLO,1,1,0.22242759278751043
DIAPH1,1,1,0.025627587033851672
DIMT1,0,0,0.9947156447104911
DIP2C,1,1,0.0007044029732434454
DIRAS3,1,1,0.002951975803751794
DIS3L2,1,0,0.9634211975023472
DIXDC1,1,1,0.0003696405267933023
DKC1,0,0,0.9981020666843696
DLD,1,0,0.9383125323088848
DLG4,1,1,0.020375912911197704
DLGAP2,1,1,0.0019347835255996038
DLX1,1,1,0.002446384350807851
DLX3,1,1,0.0010731239399459746
DLX6,1,1,0.0030971020600987107
DMRTA1,1,1,0.0010393113435017032
DMXL1,1,1,0.01129212168875463
DNAAF2,1,0,0.8898101297132349
DNAAF3,1,1,0.00042357310171730055
DNAH7,1,1,0.0174629870268745
DNAH9,1,1,0.002867418501298702
DNAI1,1,1,0.005785105663185797
DNAI2,1,1,0.07012935192199561
DNAI4,1,1,0.030236760296303546
DNAJA3,0,0,0.6185795079638743
DNAJB5,1,1,0.056136985274210335
DNAJB8,1,1,0.01625406230171774
DNAJB9,1,1,0.4146295365135784
DNAJC1,1,1,0.04253847218076395
DNAJC21,1,0,0.9765744500575986
DNAJC8,0,0,0.9771096501738864
DNAL4,1,1,0.020249080930438135
DNALI1,1,1,0.03552903668378371
DNASE1,1,1,0.0003851101256389433
DNASE1L3,1,1,0.0002714707344903533
DNM3,1,1,0.0034797452011547936
DNTTIP2,0,0,0.9895944768320799
DOCK5,1,1,0.01666878044615906
DOK1,1,1,0.001261424526476762
DOLPP1,1,1,0.0571903698619616
DPAGT1,0,1,0.07653253503119492
DPH1,1,0,0.5799164485926275
DPH3,0,1,0.009456592028193777
DPH6,1,1,0.039269838032535274
DPH7,1,1,0.013568566653657443
DPP7,1,1,0.05956005213080162
DPPA4,1,1,0.07306350338132982
DPRX,1,1,0.00037838097929625557
DPY19L3,1,1,0.014348548347916656
DPY19L4,1,1,0.003563565641803179
DPYSL2,1,1,0.01369939315926202
DPYSL3,1,1,0.09030245022017888
DQX1,1,1,0.0038136631573177705
DR1,0,0,0.6318901336894821
DRAM2,1,1,0.01237595829713133
DRAXIN,1,1,0.00020551823131462755
DRD1,1,1,0.0010059450675227511
DRD4,1,1,0.0011948136858443315
DSC2,1,1,0.005752031646426725
DSCAML1,1,1,0.0005124609760011834
DSCC1,1,0,0.9784319450679542
DST,1,1,0.0178491294309036
DSTN,1,1,0.004160375309250297
DTD2,1,1,0.005295068181424878
DTNB,1,1,0.0054419600067391
DUS2,1,1,0.2246726493825535
DUSP13,1,1,0.015210841723290357
DUSP21,1,1,0.035644027781427765
DUSP4,1,1,0.058801585812493874
DUSP5,1,1,0.20448851454569344
DUXA,1,1,0.00036135067051693557
DVL1,1,1,0.057470088774790096
DYNC1I1,1,0,0.8159963888845001
DYNC1LI1,1,0,0.9741927289402559
DYNC1LI2,1,0,0.8018162122406298
DYNC2I1,1,1,0.3581226923754003
DYNC2I2,1,1,0.488120837297832
DYNLL2,1,1,0.43800680929878266
DYNLT2B,1,1,0.19413194819432927
DYRK2,1,0,0.6416728054557129
DZIP1,1,1,0.00448541624481621
E2F2,1,1,0.39467699733067285
E2F3,1,1,0.2534492533562621
E2F4,1,0,0.6341934370306597
E2F8,1,1,0.25944439963890886
EBF1,1,1,0.0009745017996697691
EBNA1BP2,0,0,0.9986395474000638
ECH1,1,1,0.07313954344628851
ECM2,1,1,0.0012755846678396466
ECPAS,1,0,0.9456056327815808
EDA,1,1,0.001500719040365983
EDC4,1,0,0.7796013993127872
EDDM3B,1,1,0.004938769560013967
EDEM3,1,1,0.48647311796753334
EDN2,1,1,0.0002261560439327015
EDN3,1,1,0.0013234634562094617
EED,1,0,0.9118645660546687
EEF1AKMT1,1,1,0.04026951151327317
EEF1G,0,0,0.9734068546732418
EEF2KMT,0,1,0.18577319969781922
EFCAB6,1,1,0.0007226870426922383
EFCC1,1,1,0.0007812950824743869
EFEMP2,1,1,0.0011505254117693986
EFHB,1,1,0.0009670533279624527
EFNA1,1,1,0.0014182454405943124
EFR3B,1,1,0.0006377032335388888
EGFL6,1,1,0.00013846201147584835
EGFR,1,0,0.5193330469186012
EGLN2,1,1,0.004035277691380101
EGLN3,1,1,0.1706030434908974
EGR4,1,1,0.0005521251146286765
EID1,1,1,0.013177272698113873
EID3,1,1,0.11791647236106466
EIF1,0,0,0.8992585640350816
EIF1AY,1,1,0.30915980929273806
EIF2A,1,0,0.9646850700638044
EIF3E,0,0,0.9977896912918682
EIF3M,0,0,0.997133502240944
EIF4A1,0,0,0.9976907116319644
EIF4E1B,1,1,0.022540500890164572
EIF4G3,1,0,0.9431358684305838
EIF5A,0,0,0.9748318886973267
ELANE,1,1,0.0011467205082834498
ELF3,1,1,0.11885812748831122
ELL2,1,0,0.5288910975952427
ELL3,1,1,0.2613685689717756
ELOA,1,0,0.9671809545334463
ELOVL3,1,1,0.0002681957228502396
ELP6,1,0,0.8681339598430708
EMB,1,1,0.009884798599461763
EMC4,1,0,0.6851380622282321
EMC6,1,1,0.4909902942108896
EMC7,1,0,0.7349373066425987
EMC9,1,1,0.021251799384759386
EMILIN1,1,1,0.007995849531574306
EMX2,1,1,0.0012682648218807157
ENDOD1,1,1,0.012836647919499632
ENGASE,1,1,0.015776505202843183
ENKUR,1,1,0.0013776394910987922
ENO2,1,1,0.2216957803474291
ENPEP,1,1,0.0020414843640808923
ENPP3,1,1,0.00039827577641103894
ENPP5,1,1,0.002054436199587073
ENTHD1,1,1,0.0003055969540758707
ENTPD4,1,1,0.04206052028075409
EOLA1,1,1,0.003765917788166817
EOMES,1,1,0.0010051324790009476
EPB41L3,1,1,0.004603044837296932
EPDR1,1,1,0.002011816215591611
EPHA2,1,1,0.07594892376562998
EPHA3,1,1,0.0014059465041721619
EPHA5,1,1,0.0012490963719851479
EPHA8,1,1,0.000920979040796499
EPHB2,1,1,0.001742539288922762
EPN2,1,1,0.03165616571100456
EPOR,1,1,0.0008915197725955726
ERBIN,1,1,0.46339971888545006
ERC1,1,1,0.03673912989144272
EREG,1,1,0.0003021057472356259
ERGIC3,1,1,0.4293785055024955
ERI3,1,1,0.009444302661195303
ERICH3,1,1,0.00029764371847420536
ERICH6,1,1,0.0003346633476176808
ERMARD,1,1,0.00026047573140730584
ERN1,1,1,0.07849977521148817
ERO1B,1,1,0.1843437243172344
ERP27,1,1,0.001963855705553863
ERRFI1,1,1,0.0549991633846579
ERV3-1,1,1,0.0008211131332007792
ERVFRD-1,1,1,0.00026831742997405204
ESCO1,1,0,0.8800828740424311
ESD,1,1,0.20227542968660214
ESX1,1,1,0.0009925330263993559
ESYT3,1,1,0.000973867450606658
ETFB,1,0,0.7708774300323392
EVI5,1,1,0.0068738277008105865
EVPL,1,1,0.041225025726325616
EXO1,1,0,0.7235180045633289
EXOC3L1,1,1,0.00038932194264897915
EXOC4,1,1,0.28616420596116376
EXOC6B,1,1,0.01631870700843374
EXOSC1,1,0,0.9987553804493139
EXOSC4,0,0,0.9987631703538898
EXOSC8,0,0,0.9982895898679963
EYA2,1,1,0.013609777446504712
EZH1,1,1,0.084081406031307
FAAH2,1,1,0.0004669736692072712
FAAP24,1,1,0.3179099916153679
FABP7,1,1,0.0007049986437990153
FAHD2A,1,1,0.004241767564838406
FAM111B,1,1,0.005289525908866832
FAM114A2,1,1,0.0038978070591425993
FAM118B,1,1,0.09773997853265379
FAM131A,1,1,0.0017217351826134598
FAM131B,1,1,0.0016865828900880508
FAM136A,1,1,0.10327974373003049
FAM13C,1,1,0.0011886832079615827
FAM151A,1,1,0.0004637630012671812
FAM163B,1,1,0.00015428245130640894
FAM174A,1,1,0.002655718311991173
FAM184A,1,1,0.0032700247723837393
FAM186A,1,1,0.00029246778620805046
FAM187B,1,1,0.0011044422958578215
FAM200A,1,1,0.00041496623924731636
FAM220A,1,1,0.0008675110331020531
FAM3A,1,1,0.0010047506883667178
FAM43A,1,1,0.007216159189914861
FAM76A,1,1,0.0011658826315596893
FAM83A,1,1,0.0011600715217826019
FAM83C,1,1,0.004456392605932846
FAM83D,1,1,0.49730682040676033
FAM83E,1,1,0.0013181448170123122
FAM86B2,1,1,0.01173799137236623
FAM89A,1,1,0.0003755046864243883
FAM89B,1,1,0.0008324928649663721
FAM9B,1,1,0.033535119340291054
FAM9C,1,1,0.033883631696061546
FANK1,1,1,0.0024496597543185892
FARSA,0,0,0.9764201683801428
FARSB,0,0,0.9318293369170622
FAT4,1,1,0.00163202669822462
FAXC,1,1,0.017553605936938534
FAXDC2,1,1,0.0025217771325408813
FBF1,1,1,0.3079670284355108
FBLN5,1,1,0.001986481765144843
FBN3,1,1,0.00024822971335864975
FBXL12,1,1,0.08304923168058773
FBXL13,1,1,0.01787725619634728
FBXL15,1,1,0.2839847257098489
FBXL20,1,1,0.027674905517613
FBXL7,1,1,0.0032951467171271178
FBXO10,1,1,0.06489927469882165
FBXO22,1,0,0.6680902008604068
FBXO3,1,1,0.3456874087096229
FBXO30,1,1,0.06013193728248002
FBXO33,1,1,0.012581195057531292
FBXO43,1,1,0.045563156466094934
FBXW12,1,1,0.0018350763802899906
FCGR1A,0,1,0.0019159425893846116
FCGR3A,1,1,0.005186860108302782
FCHO2,1,1,0.0050412384197375485
FCMR,1,1,0.00506941871576525
FCN3,1,1,0.0009987971956578856
FCRLB,1,1,0.00021468655731304853
FDCSP,1,1,0.0004049248597349786
FDX1,1,1,0.1265931102506274
FEN1,0,0,0.9917731233191498
FERD3L,1,1,0.004489025067808627
FERMT1,1,1,0.002164712057540319
FEZF1,1,1,0.0038292126783954217
FGD2,1,1,0.0005623402077399531
FGD5,1,1,0.0025535585716587096
FGF1,1,1,0.029351634703327068
FGF2,1,1,0.02377175917669778
FGF21,1,1,0.0018058468607202727
FGF3,1,1,0.032856014698194005
FGFBP1,1,1,0.002859433340836326
FGFR3,1,1,0.10854350648718576
FGGY,1,1,0.0028128060110347852
FHOD1,1,1,0.0013040523367396696
FIS1,1,1,0.4013915857492263
FKBP3,1,0,0.846958597517158
FKBP7,1,0,0.5696188288492092
FLAD1,1,1,0.14659405064613734
FLI1,1,1,0.17278570697937554
FLII,1,0,0.5914850550149802
FLOT2,1,1,0.34134803339997544
FLRT3,1,1,0.00023672769981143428
FLVCR1,1,1,0.029078036678569175
FMNL3,1,1,0.0012935511889070827
FNDC4,1,1,0.0003456856057149849
FNDC5,1,1,0.002499698889924573
FNDC8,1,1,0.0007753579871004557
FOXA1,1,1,0.12306793446125737
FOXB1,1,1,0.21013010251939618
FOXC1,1,1,0.009526503854984348
FOXE3,1,1,0.0017344828176921844
FOXG1,1,1,0.16176170858526775
FOXJ3,1,1,0.003288834860937462
FOXO4,1,1,0.0026344836336174905
FOXP3,1,1,0.016432015373471432
FOXQ1,1,1,0.06155217355685479
FOXR2,1,1,0.013896322119734817
FOXS1,1,1,0.00920270172964569
FPR1,1,1,0.002065080363631855
FPR3,1,1,0.0001723252383291407
FRAS1,1,1,0.0014288730317803533
FRAT2,1,1,0.008714056793476376
FRMD3,1,1,0.0006733207659764151
FRMD5,1,1,0.001316710802075971
FRMD7,1,1,0.0006927263565666642
FRY,1,1,0.000458084442875939
FSCB,1,1,0.0015875662411428903
FSTL1,1,1,0.004862330997386799
FSTL5,1,1,0.0005048611495279687
FUBP1,1,0,0.7801662531056104
FUCA1,1,1,0.0004628674820230438
FUT10,1,1,0.0008711585683230383
FZD5,1,1,0.0014179227201681522
G3BP1,1,0,0.9582085301318534
G6PC2,1,1,0.00031219549310943504
GAB1,1,1,0.0029930763893998734
GAB4,1,1,0.00035072029039213693
GABBR1,1,1,0.02749996077322543
GABRB1,1,1,0.0007701388055416758
GABRB3,1,1,0.0009352058075487891
GABRD,1,1,0.0020498134709160732
GABRE,1,1,0.001810163590199143
GABRP,1,1,0.0007622009394341655
GABRR1,1,1,0.0019442311711475146
GAD1,1,1,0.0037959596367285074
GALM,1,1,0.006650530390498577
GALNS,1,1,0.024173568138227398
GALNT10,1,1,0.002702982519618635
GALNT15,1,1,0.00021042781150698575
GALNT8,1,1,0.0016250912891638825
GALNTL6,1,1,0.0003108810229094483
GALP,1,1,0.0005035397287354804
GALR3,1,1,0.0009640461024626012
GAPDH,0,0,0.8523821332140435
GAPDHS,1,1,0.0793522117283795
GAREM1,1,1,0.036153375334946544
GART,1,0,0.5446526565773862
GAS2L1,1,1,0.018933099431192847
GAS2L2,1,1,0.002547989318541577
GAS7,1,1,0.001146022954528192
GAS8,1,1,0.09054884566653522
GATAD2B,1,0,0.7352108698754761
GBE1,1,1,0.032141756385148004
GBX1,1,1,0.0006558107612859243
GCAT,1,1,0.46798368458240064
GCC1,1,1,0.3618148663899502
GCGR,1,1,0.003410366390445718
GCK,1,1,0.0048395795277580535
GCLM,1,1,0.13460482215774397
GCNA,1,1,0.0030001475326875914
GCNT3,1,1,0.0006984229929995478
GCSH,1,1,0.12399094792317303
GDAP1,1,1,0.026990347045355058
GDF11,1,1,0.002643290226754802
GDF7,1,1,0.0005472637877355746
GDF9,1,1,0.006098765273655271
GDPD1,1,1,0.01140470483221232
GDPD3,1,1,0.0018805241853734112
GEN1,1,0,0.6134984988966368
GET3,1,0,0.9570251136410184
GFOD1,1,1,0.0008262827478722756
GFOD2,1,1,0.0002922244664219198
GFRA4,1,1,0.0019015072050455385
GGA2,1,1,0.00720405957070599
GGPS1,0,1,0.21925512010858594
GGT1,1,1,0.023493181154075594
GHRL,1,1,0.0005010790070080651
GHSR,1,1,0.0008798052951352608
GID8,1,0,0.6833569384977016
GIMAP1,1,1,0.001249619656929457
GIMAP4,1,1,0.0003218619478197682
GINS2,0,0,0.980940727704301
GIPR,1,1,0.0005514864174292145
GJA10,1,1,0.00034919750157348385
GJA3,1,1,0.0010929411044785843
GJB4,1,1,0.001371618256589957
GJC1,1,1,0.0013684988354036088
GJD2,1,1,0.0011369381378135257
GKAP1,1,1,0.0069785862203909695
GKN2,1,1,0.00013657963345231616
GLB1,1,1,0.033541333215770595
GLB1L2,1,1,0.0019836061682098173
GLB1L3,1,1,0.00038714131681417686
GLCCI1,1,1,0.0022864040648913455
GLDN,1,1,0.00025127022017069623
GLI2,1,1,0.005072555512484156
GLIPR2,1,1,0.0012651417688273714
GLIS3,1,1,0.03211615550522966
GLRA2,1,1,0.0018462917696697168
GM2A,1,1,0.008528803257042573
GMCL1,1,1,0.09478686894475272
GMPR,1,1,0.002541098321493718
GNA11,1,1,0.15198279149217925
GNA13,1,1,0.26575905466435507
GNA14,1,1,0.002061985025206181
GNB1,1,0,0.8024282014353025
GNB4,1,1,0.0643228174576798
GNG2,1,1,0.009186559613551382
GNGT1,1,1,0.014034417629513596
GNGT2,1,1,0.0013267689372769675
GNL3,0,0,0.9909787428246377
GNLY,1,1,0.00038508905077894173
GOLGA2,1,0,0.5607828388130606
GOLGA7,1,0,0.742408036449316
GOLGA8M,1,1,0.0018876991416933331
GOLGA8R,1,1,0.003734002702455408
GOLT1B,1,1,0.24126034430829107
GOPC,1,1,0.15634625532932073
GP1BB,1,1,0.06655216345035374
GPANK1,1,1,0.05278924274546824
GPAT4,1,0,0.6799516606730714
GPATCH1,1,0,0.9658159123116745
GPATCH11,1,1,0.41339015815696084
GPATCH3,1,1,0.016815103580671398
GPD2,1,1,0.13704966797224957
GPHN,1,1,0.002950983832510856
GPR119,1,1,0.0004439080757561276
GPR132,1,1,0.0006206875787822863
GPR137C,1,1,0.002341895634594293
GPR149,1,1,0.000515107644073054
GPR15,1,1,0.0003427980230697902
GPR151,1,1,0.0005509422198349933
GPR155,1,1,0.000525502985912063
GPR183,1,1,0.0003800174234249498
GPR25,1,1,0.0021732104229257422
GPR26,1,1,0.002058862559609764
GPR3,1,1,0.0005003658667195543
GPR35,1,1,0.002037965619403448
GPR4,1,1,0.0002623151699088555
GPR50,1,1,0.0004985920831514056
GPR61,1,1,0.0009646705634940966
GPR63,1,1,0.0028891209450567002
GPRC5A,1,1,0.039983670439658635
GPRIN1,1,1,0.0024074440254487684
GPS2,1,1,0.3777754389934587
GPSM2,1,1,0.06534088192731051
GPT2,1,1,0.013034298885498586
GPX5,1,1,0.0010891141345494404
GRAMD1B,1,1,0.006973573821348211
GRHL1,1,1,0.0014459644659407856
GRHL2,1,1,0.001873390759458482
GRIA4,1,1,0.005643629966606068
GRID2IP,1,1,0.00040309681113123166
GRIN2A,1,1,0.008385457104386151
GRIN3B,1,1,0.0009614593175524044
GRK4,1,1,0.0006087507195739028
GRK7,1,1,0.0004748205172057207
GRM1,1,1,0.005342858376436788
GRM3,1,1,0.0004437571749788427
GRM4,1,1,0.00046451452776706813
GRPR,1,1,0.0032792174493271207
GSDMC,1,1,0.00034254118693231026
GSDME,1,1,0.1020929791162486
GSE1,1,1,0.03955756037260283
GSK3B,1,1,0.24038481902152142
GSR,1,1,0.3308569369926427
GSTA2,1,1,0.0010431986340707854
GSTZ1,1,1,0.13817444753200583
GSX1,1,1,0.010353988728943242
GTF2A1,0,0,0.9855070908816845
GTF2E1,0,0,0.9909881509266807
GTF2H1,0,0,0.9895571572024879
GTF2H3,0,0,0.9932824758485859
GTF2I,1,0,0.5615404273108606
GTF2IRD1,1,1,0.05469474548409945
GTF3C5,1,0,0.9757449647881036
GTSE1,1,0,0.9291159761247695
GTSF1L,1,1,0.00033167077649648435
GUCA2A,1,1,0.00043836992808158335
GULP1,1,1,0.0008389360053761341
GUSB,1,1,0.12678392801968213
GYG1,1,1,0.035366611733081185
GYG2,1,1,0.012014172190465522
GYPA,1,1,0.03106173173729677
GYS2,1,1,0.005937248855848121
GZMA,1,1,0.0011454459721275013
H2BC1,1,0,0.8769314575995761
H2BC11,0,0,0.9525443969319356
H2BC18,1,0,0.8815126909250903
H6PD,1,1,0.08027487949225294
HABP2,1,1,0.0009151653113899316
HAMP,1,1,0.0006286389733553887
HAO2,1,1,0.01115455807228526
HARBI1,1,1,0.005653457290272668
HAS2,1,1,0.0004888384019575253
HAT1,1,0,0.9007877377796618
HAUS5,0,0,0.8466343644517302
HAUS7,0,0,0.7257625285111542
HAX1,1,0,0.5312409074386475
HBEGF,1,1,0.00028332686005654305
HBS1L,1,0,0.8287117385320878
HCAR1,1,1,0.00015269371296793287
HCAR3,1,1,0.002723113505732189
HCFC1,0,0,0.7681427393987437
HCFC2,1,1,0.13115601233511948
HCK,1,1,0.005325591447372713
HCN2,1,1,0.0077167966357405745
HDAC11,1,1,0.1275482748787778
HDAC7,1,1,0.10398129304136842
HDAC8,1,0,0.7745745152656963
HEBP1,1,1,0.0024585815752169115
HECTD1,1,1,0.18486177189050584
HECTD2,1,1,0.03521276475582619
HELZ,1,1,0.06766117844205798
HEMGN,1,1,0.041692798847084614
HEPACAM2,1,1,0.008885965094051573
HERC5,1,1,0.1609938439661171
HERPUD2,1,1,0.003776889046668197
HES4,1,1,0.0033919135639823295
HES7,1,1,0.0005297179548237829
HEXD,1,1,0.0967872434336518
HEXIM2,1,0,0.5225113537190611
HGD,1,1,0.01781318328579634
HGF,1,1,0.0005181371991626382
HGSNAT,1,1,0.0450430413614306
HHAT,1,1,0.009358250050771321
HIBADH,1,1,0.06048239165982518
HIBCH,1,1,0.23629626765491185
HIGD1B,1,1,0.000214482407406813
HIGD2A,1,1,0.01911483345895316
HIPK3,1,1,0.12549549199843954
HIVEP2,1,1,0.01050758106351749
HIVEP3,1,1,0.0010335583334689312
HK1,1,1,0.44380038733700555
HLA-DMA,1,1,0.005233973420821258
HLA-DPA1,1,1,0.06124383378742193
HLA-DPB1,1,1,0.036746392090671466
HLA-DQB2,1,1,0.006172637560261929
HLA-G,1,1,0.00890971833965729
HLCS,1,1,0.25318406299454066
HLF,1,1,0.0018609402836020639
HMBS,1,1,0.028156411470305953
HMGB2,1,0,0.7557395447685078
HMGN5,1,1,0.003962692232734
HMGXB4,1,0,0.6179111627111696
HMMR,1,1,0.3312200405554928
HMOX2,1,1,0.07483637385531947
HMX1,1,1,0.0004146355521159273
HNMT,1,1,0.004559183658921084
HNRNPA2B1,1,0,0.9581898927885122
HNRNPK,0,0,0.998439616112535
HNRNPUL1,1,0,0.9397582934163186
HOGA1,1,1,0.018804329941197073
HOMER2,1,1,0.008036044222721028
HOMER3,1,1,0.0071027684172979
HOOK1,1,1,0.22954372621453922
HORMAD2,1,1,0.003039911419303265
HOXA11,1,1,0.003615546013818416
HOXA2,1,1,0.0006070468585629984
HOXB1,1,1,0.003250804390614226
HOXB2,1,1,0.0025841823460654445
HOXC10,1,1,0.00250947282427183
HPGDS,1,1,0.05176755796351186
HPS1,1,1,0.12507769023695867
HPS5,1,1,0.006867534839422362
HPSE2,1,1,0.00025890098144830674
HRAS,1,0,0.6173419602883398
HRG,1,1,0.0016774190075549366
HRH2,1,1,0.0003001030896896073
HS3ST3B1,1,1,0.00023548419081088624
HS6ST2,1,1,0.0009561499081391256
HSD11B2,1,1,0.053469046589536974
HSD17B12,1,1,0.4486502260038008
HSDL1,1,1,0.13902282917443776
HSDL2,1,1,0.0032773397506172808
HSF1,1,0,0.9435533586290454
HSF5,1,1,0.0006927444659692195
HSPA14,1,0,0.8351558048732969
HSPB1,1,0,0.681292981252066
HSPB3,1,1,0.00239819134962449
HSPB9,1,1,0.0010717401947580973
HSPE1,0,0,0.8437137429691746
HSPG2,1,1,0.013323630818308918
HSPH1,1,0,0.8085488525101473
HTATSF1,1,0,0.9980631815111565
HTR1A,1,1,0.0005892135471151194
HTR1F,1,1,0.0004334005536170027
HTR2B,1,1,0.0042357820377697305
HTR3B,1,1,0.000369744563997898
HTR3D,1,1,0.0002885950059174691
HVCN1,1,1,0.006237691397827527
HYAL2,1,1,0.016211158339615162
HYAL3,1,1,0.0006886729680955939
HYLS1,1,1,0.0016406478967255333
HYOU1,0,0,0.7484385707313491
IARS1,0,0,0.9972408623704178
IARS2,0,0,0.8044699348201714
