,number,value,datetime_start,datetime_complete,duration,params_actual_estimator__boosting_type,params_actual_estimator__learning_rate,params_actual_estimator__n_estimators,params_actual_estimator__n_voters,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_split0_test_score,user_attrs_split1_test_score,user_attrs_split2_test_score,user_attrs_split3_test_score,user_attrs_split4_test_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,state
79,79,0.6930580537373683,2024-05-22 12:05:36.226010,2024-05-22 12:12:22.419406,0 days 00:06:46.193396,dart,0.3,60,6,80.40915551185608,0.7880472183227539,0.6930580537373683,0.8234517420563932,0.8665290238117656,0.8759017400388269,0.8994077627798558,0.0,12.51024462900821,0.11304881622116336,0.3474006831612298,COMPLETE
80,80,0.7086125930373176,2024-05-22 12:11:08.085485,2024-05-22 12:20:49.754524,0 days 00:09:41.669039,gbdt,0.5,180,4,115.16822719573975,1.122756052017212,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,21.926964972126765,0.33508757020422913,0.354334299966269,COMPLETE
81,81,0.7086125930373176,2024-05-22 12:11:14.386505,2024-05-22 12:20:58.389144,0 days 00:09:44.002639,dart,0.5,60,12,115.27586631774902,1.497361421585083,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,22.718381613016756,0.405558848198973,0.354334299966269,COMPLETE
82,82,0.7086125930373176,2024-05-22 12:11:17.943698,2024-05-22 12:21:01.959158,0 days 00:09:44.015460,gbdt,0.3,60,16,115.4441342830658,1.317978572845459,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,21.35533109616014,0.2611281290591553,0.354334299966269,COMPLETE
83,83,0.7086125930373176,2024-05-22 12:11:20.166956,2024-05-22 12:21:09.294809,0 days 00:09:49.127853,gbdt,0.5,100,8,116.47852282524109,1.2996099472045899,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,21.708341299123102,0.11968924350464538,0.354334299966269,COMPLETE
84,84,0.7086125930373176,2024-05-22 12:11:24.820890,2024-05-22 12:21:16.094833,0 days 00:09:51.273943,dart,0.3,180,8,116.70816974639892,1.5096018314361572,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,20.793287829829623,0.10833246425429578,0.354334299966269,COMPLETE
85,85,0.7086125930373176,2024-05-22 12:11:30.317966,2024-05-22 12:21:23.400536,0 days 00:09:53.082570,gbdt,0.5,180,14,117.13471913337708,1.440880823135376,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,22.603005420239498,0.1904428399818876,0.354334299966269,COMPLETE
86,86,0.7086125930373176,2024-05-22 12:11:33.242501,2024-05-22 12:21:29.525008,0 days 00:09:56.282507,gbdt,0.5,140,10,117.83044900894166,1.3926473140716553,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,20.604830806551057,0.3426405919502429,0.354334299966269,COMPLETE
87,87,0.7086125930373176,2024-05-22 12:11:35.049008,2024-05-22 12:21:34.660862,0 days 00:09:59.611854,gbdt,0.5,180,10,118.38275318145752,1.5034448146820067,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,20.133540678454686,0.4169025864860095,0.354334299966269,COMPLETE
88,88,0.8784885351286821,2024-05-22 12:11:41.073840,2024-05-22 12:21:41.712976,0 days 00:10:00.639136,dart,0.5,180,4,118.6782066822052,1.4100504875183106,0.8784885351286821,0.8493797104568219,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,19.329697944849148,0.13233826325599204,0.01522088362291658,COMPLETE
89,89,0.7086125930373176,2024-05-22 12:11:43.469178,2024-05-22 12:21:48.041626,0 days 00:10:04.572448,dart,0.5,100,16,119.30467209815978,1.5647965908050536,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,18.078246623588818,0.2300205284217347,0.354334299966269,COMPLETE
90,90,0.7086125930373176,2024-05-22 12:11:45.830880,2024-05-22 12:21:55.661746,0 days 00:10:09.830866,gbdt,0.1,60,12,120.52830533981323,1.3929127216339112,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,17.128929588681274,0.16358666347251455,0.354334299966269,COMPLETE
91,91,0.7086125930373176,2024-05-22 12:11:50.957866,2024-05-22 12:22:01.568807,0 days 00:10:10.610941,gbdt,0.1,60,10,120.64334650039673,1.442949151992798,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,16.95388529049139,0.18883033800931986,0.354334299966269,COMPLETE
92,92,0.8784885351286821,2024-05-22 12:11:55.667222,2024-05-22 12:22:06.968134,0 days 00:10:11.300912,dart,0.5,60,6,120.9352882862091,1.2941874504089355,0.8784885351286821,0.8493797104568219,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,16.095837342894843,0.1443673823599561,0.01522088362291658,COMPLETE
93,93,0.8784885351286821,2024-05-22 12:11:57.289295,2024-05-22 12:22:13.352813,0 days 00:10:16.063518,gbdt,0.1,100,16,121.80629968643188,1.3669705390930176,0.8784885351286821,0.8493797104568219,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,14.623555103556365,0.11474415919370977,0.01522088362291658,COMPLETE
94,94,0.7086125930373176,2024-05-22 12:12:01.845892,2024-05-22 12:22:20.850864,0 days 00:10:19.004972,dart,0.5,60,8,122.51308970451355,1.2483742237091064,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,14.27115089939245,0.22185257446582743,0.354334299966269,COMPLETE
95,95,0.8784885351286821,2024-05-22 12:12:06.703699,2024-05-22 12:22:28.316303,0 days 00:10:21.612604,dart,0.5,60,16,122.71453995704651,1.5664653301239013,0.8784885351286821,0.8493797104568219,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,13.611701703923874,0.23015713976504545,0.01522088362291658,COMPLETE
96,96,0.7086125930373176,2024-05-22 12:12:09.425100,2024-05-22 12:22:33.634067,0 days 00:10:24.208967,dart,0.5,180,12,123.50948557853698,1.300205373764038,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,13.881211701818042,0.05753522423286211,0.354334299966269,COMPLETE
97,97,0.7086125930373176,2024-05-22 12:12:13.162773,2024-05-22 12:22:39.244650,0 days 00:10:26.081877,gbdt,0.1,60,14,123.70808238983155,1.4620922088623047,0.7086125930373176,0.0,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,12.014314231348896,0.12861469940636583,0.354334299966269,COMPLETE
98,98,0.8784885351286821,2024-05-22 12:12:18.345276,2024-05-22 12:22:45.369668,0 days 00:10:27.024392,gbdt,0.1,60,16,124.15067672729492,1.2229385375976562,0.8784885351286821,0.8493797104568219,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,11.359370577353861,0.17024250472492705,0.01522088362291658,COMPLETE
99,99,0.8784885351286821,2024-05-22 12:12:22.420561,2024-05-22 12:22:49.077414,0 days 00:10:26.656853,gbdt,0.5,180,16,124.05089120864868,1.246612024307251,0.8784885351286821,0.8493797104568219,0.8915625378293677,0.889838639532642,0.8812340760015178,0.8804277118230606,10.153153619606725,0.38915782177982405,0.01522088362291658,COMPLETE
